MARK	EID	E-Mnemonic	Standardised epigenome name	Epigenome name (from EDACC Release 9 directory)	MARK CLASS	FNAME	NREADS	FRAGLEN	FCC	RLEN	RCC	MINLEN	MINCC	NSC (Signal to noise)	RSC (Phantom Peak)	SPOT	FindPeaks	Poisson	%of Impute Top 1% in Observed Top 1%	Correlation of Imputed with Observed
H3K4me2	E120	MUS.HSMM	HSMM Skeletal Muscle Myoblasts Cell Line	HSMM_Skeletal_Muscle_Myoblasts	Class1	E120-H3K4me2.tagAlign.gz	29669593	160	0.3752648536	35	0.3667847	1500	0.3023701	1.241078	1.13165	0.45	0.45	0.53	65.8	0.803
H3K4me2	E121	MUS.HSMMT	HSMM cell derived Skeletal Muscle Myotubes Cell Line	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Class1	E121-H3K4me2.tagAlign.gz	24138688	195	0.3347464057	35	0.3261509	1500	0.2679882	1.249109	1.147785	0.45	0.44	0.54	80.1	0.913
H3K4me2	E122	VAS.HUVEC	HUVEC Umbilical Vein Endothelial Cells Cell Line	HUVEC_Umbilical_Vein_Endothelial_Cells	Class1	E122-H3K4me2.tagAlign.gz	24318089	190	0.3755620225	35	0.363106	1500	0.2758371	1.361536	1.142731	0.53	0.54	0.58	74.7	0.879
H3K4me2	E123	BLD.K562.CNCR	K562 Leukemia Cell Line	K562_Leukemia	Class1	E123-H3K4me2.tagAlign.gz	19176820	165	0.4077065714	35	0.374253	1500	0.2589608	1.574395	1.290163	0.61	0.6	0.65	79.1	0.851
H3K4me2	E124	BLD.CD14.MONO	Monocytes-CD14+ RO01746 Cell Line	Monocytes-CD14+_RO01746	Class1	E124-H3K4me2.tagAlign.gz	23123498	225	0.524309717	40	0.4816238	1500	0.3078556	1.703103	1.245649	0.75	0.76	0.78	83.2	0.875
H3K4me2	E125	BRN.NHA	NH-A Astrocytes Cell Line	NH-A_Astrocytes	Class1	E125-H3K4me2.tagAlign.gz	45000000	205	0.5541960402	40	0.5177201	1500	0.390178	1.420367	1.285992	0.64	0.63	0.67	88.2	0.963
H3K4me2	E126	SKIN.NHDFAD	NHDF-Ad Adult Dermal Fibroblast Primary Cells	NHDF-Ad_Adult_Dermal_Fibroblasts	Class1	E126-H3K4me2.tagAlign.gz	39640284	150	0.4530276863	35	0.4372405	1500	0.3582144	1.264683	1.199771	0.45	0.45	0.53	77	0.877
H3K4me2	E127	SKIN.NHEK	NHEK-Epidermal Keratinocyte Primary Cells	NHEK-Epidermal_Keratinocytes	Class1	E127-H3K4me2.tagAlign.gz	23039663	180	0.373325335	35	0.3585084	1500	0.2650162	1.408688	1.158483	0.61	0.63	0.67	76.5	0.89
H3K4me2	E128	LNG.NHLF	NHLF Lung Fibroblast Primary Cells	NHLF_Lung_Fibroblasts	Class1	E128-H3K4me2.tagAlign.gz	17466519	165	0.2614182099	35	0.2554614	1500	0.2115604	1.235667	1.135688	0.48	0.47	0.55	73.6	0.843
H3K4me2	E129	BONE.OSTEO	Osteoblast Primary Cells	Osteoblasts	Class1	E129-H3K4me2.tagAlign.gz	40797599	190	0.4972723123	35	0.4734049	1500	0.3639321	1.366388	1.218022	0.51	0.52	0.59	84.6	0.937
H3K4me3	E001	ESC.I3	ES-I3 Cell Line	ES-I3_Cell_Line	Core	E001-H3K4me3.tagAlign.gz	21464084	180	0.3114742255	35	0.2935696	1500	0.2383888	1.306581	1.324472	0.357	0.34	0.415	80.9	0.866
H3K4me3	E002	ESC.WA7	ES-WA7 Cell Line	ES-WA7_Cell_Line	Core	E002-H3K4me3.tagAlign.gz	6147367	170	0.1160577095	35	0.1045605	1500	0.08471332	1.370005	1.579291	0.406	0.338	0.485	51.3	0.572
H3K4me3	E003	ESC.H1	H1 Cell Line	H1_Cell_Line	Core	E003-H3K4me3.tagAlign.gz	30000000	135	0.5834227392	45	0.5288325	1500	0.263273	2.216037	1.205567	0.547	0.552	0.564	91	0.951
H3K4me3	E004	ESDR.H1.BMP4.MESO	H1 BMP4 Derived Mesendoderm Cultured Cells	H1_BMP4_Derived_Mesendoderm_Cultured_Cells	Core	E004-H3K4me3.tagAlign.gz	30000000	125	0.3320565208	35	0.3270167	1500	0.2915686	1.138863	1.142175	0.155	0.146	0.194	70.1	0.863
H3K4me3	E005	ESDR.H1.BMP4.TROP	H1 BMP4 Derived Trophoblast Cultured Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells	Core	E005-H3K4me3.tagAlign.gz	30000000	140	0.4491214865	45	0.406538	1500	0.2615322	1.71727	1.293667	0.301	0.264	0.419	65.8	0.879
H3K4me3	E006	ESDR.H1.MSC	H1 Derived Mesenchymal Stem Cells	H1_Derived_Mesenchymal_Stem_Cells	Core	E006-H3K4me3.tagAlign.gz	20680231	110	0.3920286728	45	0.3610803	1500	0.2042763	1.91911	1.19737	0.356	0.294	0.457	60.7	0.788
H3K4me3	E007	ESDR.H1.NEUR.PROG	H1 Derived Neuronal Progenitor Cultured Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells	Core	E007-H3K4me3.tagAlign.gz	30000000	130	0.3634991202	35	0.3493723	1500	0.2782197	1.306518	1.198543	0.205	0.186	0.292	67.2	0.882
H3K4me3	E008	ESC.H9	H9 Cell Line	H9_Cell_Line	Core	E008-H3K4me3.tagAlign.gz	23380403	130	0.4946960674	45	0.4373718	1500	0.2361364	2.094959	1.284862	0.482	0.477	0.497	88.9	0.93
H3K4me3	E009	ESDR.H9.NEUR.PROG	H9 Derived Neuronal Progenitor Cultured Cells	H9_Derived_Neuronal_Progenitor_Cultured_Cells	Core	E009-H3K4me3.tagAlign.gz	30000000	125	0.5625754364	45	0.5453349	1500	0.3208003	1.753662	1.076783	0.482	0.485	0.498	86.1	0.951
H3K4me3	E010	ESDR.H9.NEUR	H9 Derived Neuron Cultured Cells	H9_Derived_Neuron_Cultured_Cells	Core	E010-H3K4me3.tagAlign.gz	30000000	140	0.5775549617	45	0.5530443	1500	0.3379469	1.709011	1.113952	0.523	0.527	0.539	84.9	0.945
H3K4me3	E011	ESDR.CD184.ENDO	hESC Derived CD184+ Endoderm Cultured Cells	hESC_Derived_CD184+_Endoderm_Cultured_Cells	Core	E011-H3K4me3.tagAlign.gz	30000000	240	0.3671738735	35	0.3659154	1500	0.3087376	1.189275	1.02201	0.306	0.283	0.453	76.6	0.837
H3K4me3	E012	ESDR.CD56.ECTO	hESC Derived CD56+ Ectoderm Cultured Cells	hESC_Derived_CD56+_Ectoderm_Cultured_Cells	Core	E012-H3K4me3.tagAlign.gz	17283261	195	0.4114482138	35	0.3815224	1500	0.2185529	1.882602	1.183628	0.49	0.488	0.507	88	0.928
H3K4me3	E013	ESDR.CD56.MESO	hESC Derived CD56+ Mesoderm Cultured Cells	hESC_Derived_CD56+_Mesoderm_Cultured_Cells	Core	E013-H3K4me3.tagAlign.gz	10585491	235	0.4990265339	40	0.4293474	1500	0.2060343	2.422056	1.312024	0.809	0.812	0.809	87.6	0.929
H3K4me3	E014	ESC.HUES48	HUES48 Cell Line	HUES48_Cell_Line	Core	E014-H3K4me3.tagAlign.gz	30000000	185	0.4868299986	35	0.441403	1500	0.3014387	1.615021	1.324561	0.459	0.46	0.514	92.3	0.972
H3K4me3	E015	ESC.HUES6	HUES6 Cell Line	HUES6_Cell_Line	Core	E015-H3K4me3.tagAlign.gz	30000000	175	0.5572200249	35	0.4983365	1500	0.3046674	1.828946	1.304042	0.59	0.595	0.63	91.3	0.969
H3K4me3	E016	ESC.HUES64	HUES64 Cell Line	HUES64_Cell_Line	Core	E016-H3K4me3.tagAlign.gz	30000000	185	0.6223311832	35	0.5456322	1500	0.3079822	2.020673	1.322739	0.646	0.655	0.68	93.6	0.983
H3K4me3	E017	LNG.IMR90	IMR90 fetal lung fibroblasts Cell Line	IMR90_Cell_Line	Core	E017-H3K4me3.tagAlign.gz	28065544	140	0.7987386414	45	0.6689129	1500	0.2501941	3.192476	1.310055	0.841	0.848	0.852	87.1	0.936
H3K4me3	E018	IPSC.15b	iPS-15b Cell Line	iPS-15b_Cell_Line	Core	E018-H3K4me3.tagAlign.gz	21079889	170	0.3521638108	35	0.3303973	1500	0.2467004	1.427496	1.260064	0.401	0.396	0.445	87	0.935
H3K4me3	E019	IPSC.18	iPS-18 Cell Line	iPS-18_Cell_Line	Core	E019-H3K4me3.tagAlign.gz	30000000	215	0.4198143946	35	0.3978047	1500	0.3036444	1.382586	1.233747	0.373	0.368	0.422	92	0.971
H3K4me3	E020	IPSC.20B	iPS-20b Cell Line	iPS-20b_Cell_Line	Core	E020-H3K4me3.tagAlign.gz	30000000	195	0.4409518849	35	0.4148263	1500	0.3139525	1.404518	1.258992	0.418	0.411	0.479	89.8	0.948
H3K4me3	E021	IPSC.DF.6.9	iPS DF 6.9 Cell Line	iPS_DF_6.9_Cell_Line	Core	E021-H3K4me3.tagAlign.gz	30000000	135	0.445169369	45	0.4233583	1500	0.279439	1.593082	1.15155	0.324	0.317	0.364	85	0.917
H3K4me3	E022	IPSC.DF.19.11	iPS DF 19.11 Cell Line	iPS_DF_19.11_Cell_Line	Core	E022-H3K4me3.tagAlign.gz	30000000	120	0.5086358806	45	0.4745829	1500	0.2623049	1.939102	1.160417	0.38	0.368	0.427	82.6	0.907
H3K4me3	E023	FAT.MSC.DR.ADIP	Mesenchymal Stem Cell Derived Adipocyte Cultured Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Core	E023-H3K4me3.tagAlign.gz	30000000	190	0.4427202499	35	0.4174929	1500	0.3143027	1.408579	1.244474	0.442	0.427	0.523	87.5	0.959
H3K4me3	E024	ESC.4STAR	ES-UCSF4  Cell Line	4star	Core	E024-H3K4me3.tagAlign.gz	30000000	160	0.3868873435	40	0.3575656	1500	0.2905494	1.331572	1.437532	0.222	0.219	0.25	83.6	0.874
H3K4me3	E025	FAT.ADIP.DR.MSC	Adipose Derived Mesenchymal Stem Cell Cultured Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Core	E025-H3K4me3.tagAlign.gz	30000000	200	0.4421723168	35	0.4205887	1500	0.315664	1.400769	1.205706	0.452	0.44	0.525	88.5	0.956
H3K4me3	E026	STRM.MRW.MSC	Bone Marrow Derived Cultured Mesenchymal Stem Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Core	E026-H3K4me3.tagAlign.gz	30000000	175	0.4681337425	35	0.4348152	1500	0.3133958	1.493746	1.274408	0.473	0.463	0.528	89.2	0.961
H3K4me3	E027	BRST.MYO	Breast Myoepithelial Primary Cells	Breast_Myoepithelial_Cells	Core	E027-H3K4me3.tagAlign.gz	17962840	165	0.4194435567	40	0.3950145	1500	0.237533	1.765833	1.155123	0.539	0.534	0.549	83.2	0.914
H3K4me3	E028	BRST.HMEC.35	Breast variant Human Mammary Epithelial Cells (vHMEC)	Breast_vHMEC	Core	E028-H3K4me3.tagAlign.gz	6978187	170	0.2366997514	45	0.2071259	1500	0.1136165	2.083322	1.316266	0.535	0.479	0.524	77.2	0.882
H3K4me3	E029	BLD.CD14.PC	Primary monocytes from peripheral blood	CD14_Primary_Cells	Core	E029-H3K4me3.tagAlign.gz	20973878	200	0.531106179	45	0.449516	1500	0.2300135	2.309022	1.371705	0.457	0.457	0.469	87	0.894
H3K4me3	E030	BLD.CD15.PC	Primary neutrophils from peripheral blood	CD15_Primary_Cells	Core	E030-H3K4me3.tagAlign.gz	7134392	210	0.3665291391	40	0.323858	1500	0.165637	2.212845	1.269693	0.796	0.795	0.811	73.7	0.861
H3K4me3	E031	BLD.CD19.CPC	Primary B cells from cord blood	CD19_Primary_Cells_Cord_BI	Core	E031-H3K4me3.tagAlign.gz	12954668	155	0.2616681601	40	0.2497316	1500	0.1735782	1.507494	1.156743	0.404	0.376	0.418	77.5	0.796
H3K4me3	E032	BLD.CD19.PPC	Primary B cells from peripheral blood	CD19_Primary_Cells_Peripheral_UW	Core	E032-H3K4me3.tagAlign.gz	25182460	205	0.4548343161	45	0.3989016	1500	0.24842	1.830908	1.371692	0.332	0.331	0.348	81.6	0.911
H3K4me3	E033	BLD.CD3.CPC	Primary T cells from cord blood	CD3_Primary_Cells_Cord_BI	Core	E033-H3K4me3.tagAlign.gz	15496888	175	0.2921878071	40	0.2835934	1500	0.2021283	1.445556	1.105498	0.407	0.396	0.449	79.3	0.822
H3K4me3	E034	BLD.CD3.PPC	Primary T cells from peripheral blood	CD3_Primary_Cells_Peripheral_UW	Core	E034-H3K4me3.tagAlign.gz	29358683	195	0.5643485759	45	0.493398	1500	0.277321	2.035001	1.328358	0.42	0.422	0.439	87.2	0.95
H3K4me3	E035	BLD.CD34.PC	Primary hematopoietic stem cells	CD34_Primary_Cells	Core	E035-H3K4me3.tagAlign.gz	10711857	175	0.2411022857	40	0.2313288	1500	0.1535566	1.57012	1.125669	0.467	0.427	0.478	83.2	0.872
H3K4me3	E036	BLD.CD34.CC	Primary hematopoietic stem cells short term culture	CD34_Cultured_Cells	Core	E036-H3K4me3.tagAlign.gz	30000000	160	0.4152377839	35	0.4069831	1500	0.2991638	1.387995	1.076561	0.318	0.307	0.361	82.7	0.922
H3K4me3	E037	BLD.CD4.MPC	Primary T helper memory cells from peripheral blood 2	CD4_Memory_Primary_Cells	Core	E037-H3K4me3.tagAlign.gz	30000000	225	0.3130384181	35	0.3165528	1500	0.2913075	1.074598	0.8607921	0.143	0.132	0.19	82.3	0.926
H3K4me3	E038	BLD.CD4.NPC	Primary T helper naive cells from peripheral blood	CD4_Naive_Primary_Cells	Core	E038-H3K4me3.tagAlign.gz	30000000	225	0.3245701889	35	0.3232803	1500	0.2943021	1.102847	1.044512	0.175	0.165	0.23	82.8	0.915
H3K4me3	E039	BLD.CD4.CD25M.CD45RA.NPC	Primary T helper naive cells from peripheral blood	CD4+_CD25-_CD45RA+_Naive_Primary_Cells	Core	E039-H3K4me3.tagAlign.gz	22287960	220	0.3423357931	35	0.3312355	1500	0.2427002	1.41053	1.125377	0.342	0.338	0.384	86.8	0.957
H3K4me3	E040	BLD.CD4.CD25M.CD45RO.MPC	Primary T helper memory cells from peripheral blood 1	CD4+_CD25-_CD45RO+_Memory_Primary_Cells	Core	E040-H3K4me3.tagAlign.gz	17101591	210	0.2130252506	35	0.2175724	1500	0.1942068	1.096899	0.8053919	0.188	0.161	0.247	76.4	0.861
H3K4me3	E041	BLD.CD4.CD25M.IL17M.PL.TPC	Primary T helper cells PMA-I stimulated	CD4+_CD25-_IL17-_PMA-Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Core	E041-H3K4me3.tagAlign.gz	30000000	240	0.3844123999	35	0.3761211	1500	0.3116524	1.233465	1.128609	0.31	0.312	0.362	86.3	0.912
H3K4me3	E042	BLD.CD4.CD25M.IL17P.PL.TPC	Primary T helper 17 cells PMA-I stimulated	CD4+_CD25-_IL17+_PMA-Ionomcyin_stimulated_Th17_Primary_Cells	Core	E042-H3K4me3.tagAlign.gz	30000000	205	0.3488072712	35	0.3422713	1500	0.2955913	1.180032	1.140017	0.229	0.222	0.275	84.9	0.937
H3K4me3	E043	BLD.CD4.CD25M.TPC	Primary T helper cells from peripheral blood	CD4+_CD25-_Th_Primary_Cells	Core	E043-H3K4me3.tagAlign.gz	15739497	240	0.3754329307	35	0.3374384	1500	0.2031652	1.847919	1.282965	0.481	0.476	0.498	89.3	0.965
H3K4me3	E044	BLD.CD4.CD25.CD127M.TREGPC	Primary T regulatory cells from peripheral blood	CD4+_CD25+_CD127-_Treg_Primary_Cells	Core	E044-H3K4me3.tagAlign.gz	15079580	230	0.409535569	35	0.3647464	1500	0.2036356	2.011119	1.278002	0.559	0.56	0.578	88.2	0.965
H3K4me3	E045	BLD.CD4.CD25I.CD127.TMEMPC	Primary T cells effector/memory enriched from peripheral blood	CD4+_CD25int_CD127+_Tmem_Primary_Cells	Core	E045-H3K4me3.tagAlign.gz	23906500	220	0.30556264	35	0.3021819	1500	0.2483747	1.230249	1.06283	0.232	0.223	0.274	86.3	0.951
H3K4me3	E046	BLD.CD56.PC	Primary Natural Killer cells from peripheral blood	CD56_Primary_Cells	Core	E046-H3K4me3.tagAlign.gz	21939444	195	0.4583439989	45	0.3952512	1500	0.2267927	2.020982	1.37453	0.372	0.37	0.387	83.6	0.916
H3K4me3	E047	BLD.CD8.NPC	Primary T killer naive cells from peripheral blood	CD8_Naive_Primary_Cells	Core	E047-H3K4me3.tagAlign.gz	30000000	210	0.3614044677	35	0.3473392	1500	0.290118	1.245716	1.245805	0.217	0.211	0.259	84.5	0.935
H3K4me3	E048	BLD.CD8.MPC	Primary T killer memory cells from peripheral blood	CD8_Memory_Primary_Cells	Core	E048-H3K4me3.tagAlign.gz	30000000	225	0.3103487726	35	0.3119513	1500	0.2936408	1.056899	0.9124779	0.134	0.118	0.194	78.5	0.875
H3K4me3	E049	STRM.CHON.MRW.DR.MSC	Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Core	E049-H3K4me3.tagAlign.gz	30000000	185	0.5419216457	35	0.4904228	1500	0.3165993	1.711695	1.296271	0.576	0.572	0.619	89.8	0.969
H3K4me3	E050	BLD.MOB.CD34.PC.F	Primary hematopoietic stem cells G-CSF-mobilized Female	Mobilized_CD34_Primary_Cells_Female	Core	E050-H3K4me3.tagAlign.gz	30000000	175	0.4508522129	35	0.4288568	1500	0.2877243	1.566959	1.15585	0.382	0.377	0.411	89.2	0.957
H3K4me3	E051	BLD.MOB.CD34.PC.M	Primary hematopoietic stem cells G-CSF-mobilized Male	Mobilized_CD34_Primary_Cells_Male	Core	E051-H3K4me3.tagAlign.gz	27644389	130	0.6465440251	45	0.6232081	1500	0.3225351	2.004569	1.077612	0.724	0.732	0.755	88	0.962
H3K4me3	E052	MUS.SAT	Muscle Satellite Cultured Cells	Muscle_Satellite_Cultured_Cells	Core	E052-H3K4me3.tagAlign.gz	30000000	170	0.4548030931	35	0.4171166	1500	0.3004496	1.513742	1.323026	0.438	0.428	0.491	88.4	0.962
H3K4me3	E053	BRN.CRTX.DR.NRSPHR	Cortex derived primary cultured neurospheres	Neurosphere_Cultured_Cells_Cortex_Derived	Core	E053-H3K4me3.tagAlign.gz	17668724	190	0.5338205631	45	0.4841048	1500	0.2255967	2.36626	1.192318	0.6	0.6	0.61	89.4	0.94
H3K4me3	E054	BRN.GANGEM.DR.NRSPHR	Ganglion Eminence derived primary cultured neurospheres	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Core	E054-H3K4me3.tagAlign.gz	18829032	160	0.5748521536	45	0.5378798	1500	0.2622555	2.191954	1.13414	0.706	0.708	0.722	89.6	0.969
H3K4me3	E055	SKIN.PEN.FRSK.FIB.01	Foreskin Fibroblast Primary Cells skin01	Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Core	E055-H3K4me3.tagAlign.gz	30000000	160	0.5711400532	45	0.5459418	1500	0.339727	1.681174	1.122194	0.585	0.587	0.635	90.9	0.965
H3K4me3	E056	SKIN.PEN.FRSK.FIB.02	Foreskin Fibroblast Primary Cells skin02	Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Core	E056-H3K4me3.tagAlign.gz	30000000	160	0.5092352393	45	0.4842746	1500	0.3216827	1.583036	1.153517	0.448	0.448	0.542	90.3	0.953
H3K4me3	E057	SKIN.PEN.FRSK.KER.02	Foreskin Keratinocyte Primary Cells skin02	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Core	E057-H3K4me3.tagAlign.gz	24525728	170	0.6279628252	45	0.5775035	1500	0.2969907	2.114419	1.179882	0.679	0.68	0.701	91.3	0.944
H3K4me3	E058	SKIN.PEN.FRSK.KER.03	Foreskin Keratinocyte Primary Cells skin03	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Core	E058-H3K4me3.tagAlign.gz	30000000	235	0.6927689152	45	0.634504	1500	0.3521403	1.96731	1.206347	0.706	0.71	0.727	90.9	0.961
H3K4me3	E059	SKIN.PEN.FRSK.MEL.01	Foreskin Melanocyte Primary Cells skin01	Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Core	E059-H3K4me3.tagAlign.gz	20064844	180	0.4268699806	45	0.3958701	1500	0.2453124	1.740108	1.2059	0.446	0.431	0.498	86.8	0.932
H3K4me3	E061	SKIN.PEN.FRSK.MEL.03	Foreskin Melanocyte Primary Cells skin03	Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Core	E061-H3K4me3.tagAlign.gz	30000000	175	0.6153820851	45	0.5684768	1500	0.2941489	2.092077	1.170983	0.522	0.522	0.536	86.8	0.932
H3K4me3	E062	BLD.PER.MONUC.PC	Primary mononuclear cells from peripheral blood	Peripheral_Blood_Mononuclear_Primary_Cells	Core	E062-H3K4me3.tagAlign.gz	30000000	210	0.3694460155	45	0.3552578	1500	0.2837591	1.301971	1.19844	0.221	0.22	0.242	86.7	0.902
H3K4me3	E063	FAT.ADIP.NUC	Adipose Nuclei	Adipose_Nuclei	Core	E063-H3K4me3.tagAlign.gz	30000000	180	0.4299409751	35	0.4082128	1500	0.2903165	1.480939	1.184299	0.373	0.369	0.432	86.1	0.956
H3K4me3	E065	HRT.AOR	Aorta	Aorta	Core	E065-H3K4me3.tagAlign.gz	21785763	180	0.2730820859	35	0.2690479	1500	0.2362807	1.155753	1.123116	0.204	0.19	0.248	70.6	0.824
H3K4me3	E066	LIV.ADLT	Liver	Adult_Liver	Core	E066-H3K4me3.tagAlign.gz	30000000	170	0.3487678258	35	0.3509242	1500	0.2925441	1.192189	0.9630627	0.238	0.227	0.317	73.2	0.894
H3K4me3	E067	BRN.ANG.GYR	Brain Angular Gyrus	Brain_Angular_Gyrus	Core	E067-H3K4me3.tagAlign.gz	30000000	195	0.3343357389	35	0.3291852	1500	0.2930433	1.140909	1.142508	0.202	0.19	0.256	87.3	0.952
H3K4me3	E068	BRN.ANT.CAUD	Brain Anterior Caudate	Brain_Anterior_Caudate	Core	E068-H3K4me3.tagAlign.gz	30000000	185	0.3658485527	35	0.3546593	1500	0.2949707	1.240288	1.18746	0.28	0.268	0.343	88.3	0.964
H3K4me3	E069	BRN.CING.GYR	Brain Cingulate Gyrus	Brain_Cingulate_Gyrus	Core	E069-H3K4me3.tagAlign.gz	30000000	180	0.3457321044	35	0.3378297	1500	0.2930542	1.179755	1.176489	0.231	0.218	0.288	88.8	0.964
H3K4me3	E070	BRN.GRM.MTRX	Brain Germinal Matrix	Brain_Germinal_Matrix	Core	E070-H3K4me3.tagAlign.gz	20093552	175	0.517047544	45	0.4785248	1500	0.2588617	1.997389	1.175372	0.601	0.601	0.619	88.7	0.946
H3K4me3	E071	BRN.HIPP.MID	Brain Hippocampus Middle	Brain_Hippocampus_Middle	Core	E071-H3K4me3.tagAlign.gz	30000000	245	0.3724058585	35	0.3583232	1500	0.2970179	1.253816	1.229714	0.294	0.283	0.356	89.9	0.969
H3K4me3	E072	BRN.INF.TMP	Brain Inferior Temporal Lobe	Brain_Inferior_Temporal_Lobe	Core	E072-H3K4me3.tagAlign.gz	30000000	185	0.3538268436	35	0.3455514	1500	0.2938135	1.204256	1.159949	0.253	0.241	0.313	88.5	0.962
H3K4me3	E073	BRN.DL.PRFRNTL.CRTX	Brain_Dorsolateral_Prefrontal_Cortex	Brain_Mid_Frontal_Lobe	Core	E073-H3K4me3.tagAlign.gz	30000000	185	0.3386694902	35	0.3340658	1500	0.2941399	1.151389	1.115307	0.214	0.205	0.268	88.1	0.962
H3K4me3	E074	BRN.SUB.NIG	Brain Substantia Nigra	Brain_Substantia_Nigra	Core	E074-H3K4me3.tagAlign.gz	30000000	175	0.3203400854	35	0.3204753	1500	0.2913236	1.099602	0.9953617	0.168	0.15	0.239	82.2	0.932
H3K4me3	E075	GI.CLN.MUC	Colonic Mucosa	Colonic_Mucosa	Core	E075-H3K4me3.tagAlign.gz	12171088	155	0.3288219639	35	0.3003139	1500	0.1695059	1.939885	1.217938	0.535	0.51	0.56	84.6	0.894
H3K4me3	E076	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	Core	E076-H3K4me3.tagAlign.gz	30000000	220	0.3195357609	35	0.3213788	1500	0.2943479	1.085572	0.9318164	0.176	0.16	0.256	85	0.933
H3K4me3	E077	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	Core	E077-H3K4me3.tagAlign.gz	30000000	160	0.4005363343	35	0.389913	1500	0.3025406	1.323909	1.121586	0.326	0.316	0.387	86.1	0.956
H3K4me3	E078	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	Core	E078-H3K4me3.tagAlign.gz	30000000	260	0.3561434082	35	0.3517493	1500	0.2988618	1.191666	1.083085	0.265	0.258	0.336	87.8	0.947
H3K4me3	E079	GI.ESO	Esophagus	Esophagus	Core	E079-H3K4me3.tagAlign.gz	16538590	150	0.3987490386	35	0.3474501	1500	0.18694	2.133032	1.319599	0.429	0.39	0.457	78.5	0.925
H3K4me3	E080	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	Core	E080-H3K4me3.tagAlign.gz	30000000	185	0.5419001163	45	0.4855407	1500	0.287183	1.886951	1.28413	0.415	0.417	0.429	87.4	0.959
H3K4me3	E081	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	Core	E081-H3K4me3.tagAlign.gz	27040862	95	0.2858731933	35	0.2903657	1500	0.2711666	1.054235	0.7660045	0.105	0.081	0.187	45.6	0.563
H3K4me3	E082	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	Core	E082-H3K4me3.tagAlign.gz	30000000	190	0.5225798589	45	0.4962252	1500	0.3093039	1.689535	1.140993	0.511	0.514	0.531	88	0.946
H3K4me3	E083	HRT.FET	Fetal Heart	Fetal_Heart	Core	E083-H3K4me3.tagAlign.gz	13971404	220	0.1721042986	35	0.1815738	1500	0.1627107	1.057732	0.4979881	0.162	0.124	0.308	50.5	0.595
H3K4me3	E084	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	Core	E084-H3K4me3.tagAlign.gz	20631600	180	0.5001153041	45	0.434721	1500	0.2510501	1.992094	1.35604	0.501	0.501	0.517	89.3	0.956
H3K4me3	E085	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	Core	E085-H3K4me3.tagAlign.gz	26466933	175	0.5090037649	45	0.4534555	1500	0.2810846	1.810856	1.32226	0.432	0.432	0.45	89.9	0.966
H3K4me3	E086	KID.FET	Fetal Kidney	Fetal_Kidney	Core	E086-H3K4me3.tagAlign.gz	29229697	160	0.3699474092	35	0.3505877	1500	0.2843484	1.301036	1.292268	0.225	0.215	0.261	78.9	0.867
H3K4me3	E087	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	Core	E087-H3K4me3.tagAlign.gz	26815847	170	0.4448266213	45	0.4268419	1500	0.2844573	1.563773	1.126311	0.408	0.404	0.433	79.1	0.865
H3K4me3	E088	LNG.FET	Fetal Lung	Fetal_Lung	Core	E088-H3K4me3.tagAlign.gz	27343567	135	0.3212176466	35	0.3174742	1500	0.2733791	1.17499	1.084894	0.191	0.173	0.255	72.1	0.816
H3K4me3	E089	MUS.TRNK.FET	Fetal Muscle Trunk	Fetal_Muscle_Trunk	Core	E089-H3K4me3.tagAlign.gz	30000000	195	0.5243066431	45	0.4693189	1500	0.2816306	1.861682	1.292973	0.401	0.399	0.419	88.6	0.948
H3K4me3	E090	MUS.LEG.FET	Fetal Muscle Leg	Fetal_Muscle_Leg	Core	E090-H3K4me3.tagAlign.gz	29834349	170	0.5306675861	45	0.4755091	1500	0.2834497	1.872176	1.287195	0.403	0.406	0.42	89.9	0.964
